32,11,39,69,1
35,49,52,30,1
13,67,13,75,1
84,47,83,32,1
46,30,37,45,1
98,75,80,32,1
63,91,78,33,1
85,5,70,20,1
24,39,35,16,1
9,67,86,21,1
33,60,82,54,1
94,96,26,64,1
45,10,84,88,1
55,52,32,76,1
43,88,63,96,1
55,91,42,89,1
92,74,17,86,1
27,57,34,11,1
97,41,41,10,1
21,57,12,19,1
82,7,22,96,1
80,41,8,43,1
29,86,87,96,1
10,28,92,27,1
91,78,74,82,1
80,76,63,92,1
13,32,18,95,1
5,16,24,22,1
23,25,34,96,1
42,88,74,99,1
4,97,75,25,1
60,39,86,56,1
51,97,82,82,1
68,57,66,76,1
18,74,41,68,1
59,82,12,14,1
48,78,95,56,1
25,94,58,72,1
90,11,59,10,1
11,83,82,28,1
39,70,8,64,1
45,10,15,33,1
36,41,56,63,1
18,78,54,51,1
53,77,69,27,1
37,33,20,51,1
26,10,82,94,1
86,34,13,80,1
81,54,89,27,1
90,81,80,40,1
76,78,98,62,1
27,66,37,46,1
6,9,62,85,1
57,8,33,13,1
3,17,98,83,1
85,39,29,16,1
93,74,56,10,1
33,61,90,18,1
25,72,41,86,1
4,45,73,94,1
67,33,28,21,1
55,35,52,54,1
39,28,88,83,1
15,50,64,21,1
91,30,41,71,1
75,19,55,20,1
66,27,31,27,1
88,71,88,74,1
96,69,49,49,1
99,30,68,69,1
39,95,32,33,1
82,88,70,63,1
66,27,22,98,1
17,79,41,68,1
52,89,89,80,1
31,51,48,45,1
87,77,32,92,1
84,75,60,84,1
72,35,43,27,1
88,81,48,49,1
95,52,61,12,1
20,63,54,24,1
83,57,88,23,1
69,83,10,38,1
84,68,81,87,1
46,75,45,52,1
30,81,54,71,1
73,15,94,69,1
90,24,97,97,1
75,56,55,55,1
81,67,48,62,1
84,34,48,80,1
24,63,26,14,1
37,8,40,23,1
17,42,82,62,1
27,11,46,71,1
36,93,20,71,1
94,39,16,14,1
5,51,17,44,1
65,89,98,78,1
82,37,19,74,1
26,9,38,17,1
15,53,41,65,1
40,89,55,38,1
17,60,21,43,1
50,63,37,34,1
42,63,16,13,1
42,65,17,48,1
56,51,27,73,1
31,71,40,29,1
69,97,80,98,1
14,66,35,86,1
97,47,92,33,1
39,34,18,85,1
51,99,26,66,1
6,31,45,78,1
22,62,10,23,1
33,96,58,45,1
12,79,69,44,1
12,95,50,15,1
69,57,18,66,1
67,75,45,42,1
3,40,23,90,1
67,90,55,17,1
18,7,28,34,1
88,75,94,25,1
13,91,45,62,1
89,81,36,23,1
80,82,36,80,1
37,87,61,99,1
21,62,26,78,1
55,88,66,37,1
13,24,51,63,1
43,56,69,27,1
34,59,78,86,1
61,91,68,71,1
14,73,98,19,1
62,24,17,89,1
28,37,44,27,1
67,34,14,16,1
84,53,38,61,1
9,22,25,34,1
71,40,67,80,1
12,20,99,21,1
9,69,72,74,1
92,57,8,28,1
31,83,93,73,1
72,88,71,70,1
98,95,91,75,1
32,17,91,34,1
92,42,72,67,1
55,51,80,56,1
80,9,54,55,1
65,77,19,63,1
20,52,45,98,1
59,36,39,72,1
41,71,16,56,1
15,81,8,46,1
14,66,25,77,1
6,49,29,65,1
57,68,52,72,1
81,52,95,12,1
81,91,29,58,1
3,78,23,29,1
69,91,19,97,1
23,28,35,34,1
72,16,32,46,1
77,99,22,46,1
50,18,67,90,1
27,13,37,72,1
98,37,72,88,1
59,33,8,64,1
86,76,19,70,1
16,7,83,94,1
74,25,72,37,1
41,39,58,62,1
12,99,97,71,1
31,70,73,79,1
1,1,3,2,1
1,1,3,3,1
59,8,90,16,1
1,1,3,8,3
72,56,55,50,1
14,73,76,91,1
20,80,95,76,1
84,32,77,66,1
87,73,32,63,1
83,80,82,28,1
81,58,50,88,1
96,43,57,26,1
52,55,59,17,1
63,76,93,77,1
89,77,55,20,1
48,66,46,65,1
59,38,72,28,1
28,75,21,83,1
8,5,82,50,1
34,17,26,32,1
92,30,9,53,1
8,22,26,59,1
75,55,29,47,1
33,32,26,63,1
88,56,98,75,1
67,68,71,90,1
0,2,1,3,1
0,2,1,4,1
0,2,1,5,3
0,2,1,7,3
0,2,1,8,1
48,5,66,55,1
93,26,55,94,1
68,65,35,70,1
89,78,26,95,1
10,6,14,29,1
99,47,99,65,1
68,23,27,21,1
25,6,78,83,1
12,98,54,25,1
85,37,90,70,1
9,59,46,79,1
11,14,66,53,1
69,12,81,26,1
11,35,46,11,1
67,23,35,14,1
17,30,56,91,1
88,16,62,46,1
75,22,43,66,1
94,14,91,87,1
66,86,95,78,1
59,77,76,53,1
44,38,53,80,1
68,28,9,53,1
92,68,9,78,1
0,1,4,4,2
24,45,44,47,1
0,1,4,2,1
0,1,4,1,1
51,45,75,39,1
19,56,87,75,1
82,28,53,27,1
22,83,11,22,1
0,1,4,9,2
19,47,15,97,1
87,9,92,97,1
24,33,8,15,1
26,29,84,46,1
42,42,59,64,1
5,28,58,64,1
68,18,99,94,1
27,86,15,84,1
87,80,69,28,1
89,91,52,20,1
20,96,20,47,1
68,11,53,83,1
77,99,28,27,1
43,84,14,20,1
70,55,36,46,1
50,59,53,84,1
45,54,74,64,1
84,29,79,83,1
34,47,71,89,1
43,75,68,20,1
55,58,86,31,1
12,14,78,38,1
52,31,18,10,1
85,56,61,88,1
55,5,42,46,1
67,75,65,66,1
6,81,16,96,1
1,0,3,0,3
69,90,10,84,1
85,97,32,21,1
52,16,93,97,1
61,74,27,12,1
61,10,13,65,1
94,45,81,40,1
35,83,68,47,1
83,48,45,12,1
84,93,69,41,1
17,37,44,32,1
46,11,36,69,1
14,54,51,42,1
47,69,33,48,1
82,22,70,50,1
3,28,45,78,1
65,58,28,90,1
39,16,39,35,1
18,27,87,20,1
33,98,45,77,1
23,59,81,23,1
91,64,39,74,1
85,48,85,42,1
49,95,34,13,1
16,94,20,33,1
69,81,81,35,1
56,71,40,42,1
29,71,63,80,1
98,81,43,26,1
99,43,76,35,1
13,41,33,94,1
92,79,48,48,1
80,18,26,25,1
22,97,59,31,1
77,38,60,42,1
61,32,42,42,1
50,47,49,11,1
54,51,38,28,1
26,87,14,41,1
24,63,36,15,1
76,67,95,80,1
66,63,54,11,1
60,5,77,44,1
38,20,67,64,1
47,99,74,18,1
83,69,55,43,1
67,7,98,19,1
16,14,93,68,1
36,80,14,56,1
5,73,35,79,1
54,85,92,64,1
12,15,10,49,1
84,19,90,66,1
45,36,20,33,1
59,97,66,85,1
69,70,96,20,1
27,7,31,41,1
93,90,87,99,1
57,9,40,51,1
80,98,16,35,1
88,68,68,35,1
71,55,76,41,1
81,66,8,39,1
12,98,95,56,1
86,62,55,23,1
91,53,49,30,1
20,15,35,60,1
74,34,47,11,1
34,61,90,77,1
41,40,18,65,1
38,66,48,17,1
79,9,61,12,1
30,73,59,74,1
5,16,82,34,1
82,67,12,61,1
69,59,28,18,1
93,74,34,23,1
33,20,98,97,1
83,48,16,11,1
41,23,76,38,1
96,94,48,51,1
31,15,95,15,1
41,36,29,35,1
59,15,11,78,1
78,81,28,59,1
73,63,36,23,1
42,98,99,20,1
43,68,92,80,1
61,85,24,27,1
92,8,88,27,1
37,57,11,45,1
90,22,33,35,1
20,54,55,67,1
43,39,61,85,1
47,79,91,65,1
55,15,52,71,1
73,33,41,73,1
90,48,53,34,1
12,50,89,87,1
57,29,83,41,1
4,42,36,33,1
46,59,63,45,1
36,77,26,24,1
8,5,43,86,1
30,21,25,45,1
79,67,46,98,1
61,34,25,94,1
4,31,28,92,1
28,99,41,79,1
56,89,98,74,1
72,14,27,51,1
17,64,94,76,1
6,79,49,27,1
54,38,57,63,1
24,22,31,86,1
49,92,93,83,1
65,50,64,47,1
93,74,28,16,1
14,55,36,32,1
99,31,93,92,1
31,15,93,50,1
98,47,58,97,1
15,64,71,85,1
10,57,13,89,1
73,79,90,22,1
73,89,22,47,1
78,54,17,25,1
45,40,78,55,1
26,56,83,31,1
56,43,37,17,1
76,59,41,31,1
28,30,17,45,1
60,9,84,27,1
68,61,14,18,1
36,41,41,63,1
29,56,76,84,1
49,97,83,43,1
2,2,3,1,1
2,2,3,2,2
2,2,3,3,1
2,2,3,5,1
66,66,18,97,1
2,2,3,7,3
2,2,3,8,3
2,2,3,9,1
93,23,89,42,1
87,65,99,81,1
6,87,49,80,1
4,81,90,18,1
82,81,45,12,1
54,82,66,68,1
80,70,9,71,1
27,49,80,71,1
44,70,61,49,1
27,47,47,42,1
88,42,54,14,1
90,43,31,78,1
11,6,16,58,1
30,73,60,53,1
80,57,13,92,1
36,5,24,61,1
34,23,42,77,1
14,45,86,47,1
13,42,17,59,1
93,11,21,44,1
68,26,62,54,1
29,77,92,21,1
95,24,66,46,1
91,12,74,82,1
48,87,49,84,1
12,60,69,52,1
49,23,98,43,1
64,75,74,87,1
92,91,88,91,1
53,93,64,71,1
80,36,65,43,1
28,14,54,46,1
51,65,58,56,1
53,93,64,77,1
32,16,38,98,1
96,6,68,26,1
58,9,26,80,1
44,74,76,94,1
8,65,69,77,1
90,31,83,81,1
86,26,21,26,1
96,19,66,30,1
32,22,67,86,1
67,60,38,75,1
8,98,16,29,1
76,75,90,65,1
68,8,52,28,1
80,8,64,63,1
28,94,34,76,1
94,10,55,75,1
55,19,64,64,1
90,10,43,27,1
7,95,55,96,1
17,12,93,76,1
64,51,45,83,1
0,1,3,1,1
0,1,3,2,2
0,1,3,5,3
0,1,3,4,1
0,1,3,6,1
94,32,25,48,1
0,1,3,8,1
34,60,91,60,1
40,22,89,76,1
33,87,43,28,1
19,21,45,92,1
40,28,13,44,1
86,37,9,58,1
94,47,67,91,1
86,10,30,76,1
87,28,24,81,1
66,6,60,12,1
75,52,18,38,1
20,49,94,52,1
96,85,16,40,1
24,95,50,88,1
23,91,19,70,1
61,83,79,56,1
73,34,88,74,1
82,99,60,85,1
32,78,78,81,1
16,58,89,28,1
59,99,60,84,1
18,59,45,23,1
82,22,79,99,1
98,10,98,97,1
43,41,19,60,1
48,73,25,53,1
55,87,36,11,1
17,54,92,51,1
21,69,11,84,1
87,55,35,94,1
46,66,37,32,1
1,4,0,2,1
64,18,18,84,1
11,78,33,61,1
74,5,91,48,1
73,65,84,18,1
40,74,71,99,1
13,80,83,97,1
97,31,47,47,1
90,62,19,89,1
23,73,99,49,1
75,53,75,24,1
8,12,29,81,1
25,63,19,23,1
92,73,16,95,1
73,6,22,88,1
73,84,52,64,1
1,4,0,8,1
1,4,0,9,3
1,4,0,6,1
1,4,0,7,2
1,4,0,5,3
7,42,66,23,1
9,48,55,63,1
1,4,0,1,1
48,96,80,19,1
81,34,10,27,1
51,16,18,87,1
83,75,73,14,1
15,84,79,75,1
76,46,27,68,1
38,22,77,71,1
91,30,46,41,1
52,30,27,54,1
34,93,38,17,1
20,94,86,57,1
69,32,68,55,1
47,64,65,37,1
11,20,83,95,1
14,53,33,72,1
17,77,21,57,1
72,38,61,63,1
37,43,27,24,1
24,14,82,61,1
72,61,72,83,1
18,32,73,74,1
71,81,9,72,1
98,29,91,19,1
96,29,38,69,1
14,57,45,44,1
17,42,92,40,1
7,44,34,30,1
77,79,26,81,1
37,39,26,14,1
6,65,88,57,1
12,27,60,66,1
78,75,83,39,1
59,26,56,46,1
84,41,97,45,1
5,10,55,81,1
53,54,55,40,1
47,6,25,99,1
67,95,58,78,1
16,51,82,53,1
90,42,61,80,1
8,20,45,21,1
77,59,67,10,1
82,9,28,78,1
61,69,18,22,1
30,30,94,38,1
40,94,66,88,1
6,90,20,24,1
19,20,67,57,1
84,75,9,67,1
74,16,36,94,1
24,39,63,25,1
29,76,56,57,1
41,22,8,21,1
78,88,16,89,1
32,85,75,37,1
55,99,30,52,1
77,5,53,46,1
11,89,34,98,1
3,41,60,56,1
98,97,40,44,1
91,82,45,18,1
22,92,16,54,1
38,55,68,93,1
65,67,26,81,1
48,26,44,79,1
38,26,96,51,1
30,52,38,35,1
49,29,46,87,1
38,34,90,43,1
72,74,89,97,1
81,9,51,48,1
48,17,40,63,1
73,50,49,42,1
46,50,19,61,1
86,92,68,25,1
40,60,99,64,1
50,22,47,61,1
4,87,59,25,1
73,27,20,64,1
29,36,19,33,1
31,31,74,57,1
70,29,47,75,1
15,48,51,93,1
28,68,47,27,1
19,85,94,92,1
98,95,96,35,1
0,0,7,8,1
13,86,47,78,1
0,0,7,4,2
0,0,7,5,2
0,0,7,6,1
0,0,7,7,1
85,15,28,35,1
16,27,45,98,1
0,0,7,2,2
87,84,30,13,1
27,49,76,19,1
52,38,46,62,1
6,45,19,41,1
43,38,16,43,1
65,26,28,22,1
30,71,16,17,1
30,93,89,18,1
4,21,69,96,1
39,14,73,31,1
77,98,17,64,1
6,74,77,48,1
8,10,19,28,1
78,76,25,30,1
59,53,53,55,1
75,52,8,17,1
37,99,66,69,1
72,59,9,35,1
37,41,44,78,1
42,80,84,31,1
63,55,19,23,1
49,74,59,52,1
93,81,96,91,1
65,23,19,70,1
87,65,52,60,1
69,72,32,40,1
97,78,67,14,1
52,26,59,20,1
2,2,0,3,1
2,2,0,2,3
2,2,0,1,1
2,2,0,0,3
95,26,89,86,1
87,99,17,46,1
2,2,0,4,2
29,48,99,91,1
41,38,49,30,1
63,91,8,85,1
93,25,19,31,1
55,19,22,58,1
79,79,74,29,1
85,34,83,88,1
53,36,21,66,1
14,22,25,14,1
11,92,14,46,1
63,69,76,84,1
86,76,29,56,1
42,50,74,88,1
93,11,28,28,1
98,75,66,13,1
69,85,45,48,1
41,49,62,40,1
75,92,97,31,1
73,53,91,23,1
24,31,79,38,1
39,59,51,42,1
44,85,54,44,1
62,75,37,69,1
26,50,38,93,1
38,7,39,59,1
72,76,32,83,1
3,93,70,99,1
9,36,78,47,1
36,96,96,13,1
87,24,64,47,1
37,17,89,63,1
19,58,40,41,1
82,73,87,15,1
77,12,84,60,1
47,99,52,81,1
57,38,13,50,1
48,60,70,25,1
56,66,64,23,1
99,55,83,85,1
83,86,91,45,1
42,67,56,94,1
17,78,67,50,1
8,79,72,44,1
63,88,95,56,1
4,60,50,49,1
30,17,87,17,1
17,39,55,57,1
42,16,58,91,1
77,88,19,19,1
8,41,51,15,1
43,39,58,46,1
25,94,24,65,1
68,68,41,34,1
95,97,38,17,1
32,75,13,69,1
53,52,92,23,1
19,90,13,10,1
24,24,47,44,1
35,84,21,81,1
49,39,82,82,1
39,12,65,81,1
22,12,96,91,1
17,70,74,57,1
60,84,27,81,1
18,8,15,65,1
41,84,42,85,1
10,34,81,93,1
51,40,43,88,1
83,80,61,81,1
12,58,94,99,1
83,48,40,14,1
46,66,53,95,1
98,51,39,99,1
52,61,35,89,1
16,29,52,85,1
38,5,77,54,1
74,94,17,23,1
46,24,43,63,1
16,46,92,36,1
24,35,68,62,1
75,81,21,22,1
33,97,68,63,1
83,65,61,51,1
98,71,76,82,1
31,93,64,11,1
91,42,31,82,1
40,75,49,21,1
85,5,65,91,1
72,10,9,23,1
31,13,12,72,1
23,93,60,17,1
19,26,72,29,1
66,52,60,34,1
39,58,21,48,1
55,86,17,72,1
4,84,32,75,1
56,39,79,79,1
54,57,37,94,1
97,12,34,67,1
10,31,43,77,1
99,65,90,74,1
76,67,42,91,1
94,53,81,40,1
43,24,78,98,1
28,26,93,97,1
13,13,58,63,1
28,88,25,71,1
92,48,82,68,1
41,36,73,98,1
9,59,71,33,1
81,49,27,84,1
80,64,90,52,1
81,51,35,51,1
19,62,87,18,1
77,26,28,89,1
25,56,38,51,1
56,15,32,71,1
80,89,91,46,1
28,61,63,66,1
76,37,89,50,1
44,27,44,70,1
85,57,27,16,1
48,66,90,53,1
45,21,17,20,1
71,75,90,13,1
44,50,86,15,1
41,32,11,30,1
84,7,92,13,1
17,66,40,67,1
91,11,67,93,1
88,28,50,10,1
57,67,56,89,1
62,51,83,81,1
11,35,73,45,1
22,93,94,10,1
29,79,15,17,1
8,94,26,48,1
37,23,68,29,1
51,59,69,89,1
60,66,30,19,1
79,38,77,79,1
46,5,65,20,1
38,58,82,99,1
9,52,78,94,1
17,42,49,87,1
57,31,99,20,1
56,73,89,80,1
63,21,83,56,1
19,33,33,27,1
68,75,33,73,1
3,9,79,47,1
74,37,74,61,1
78,46,77,98,1
16,81,41,66,1
5,8,55,34,1
91,14,20,68,1
57,36,8,71,1
77,59,18,99,1
90,17,11,62,1
90,92,58,12,1
98,99,50,53,1
5,31,82,74,1
21,9,67,18,1
78,25,77,28,1
75,73,92,77,1
28,49,72,88,1
14,63,72,22,1
15,71,55,98,1
49,23,76,56,1
25,8,59,87,1
40,64,59,68,1
76,70,91,91,1
71,88,48,86,1
92,61,69,42,1
64,50,80,47,1
82,21,53,49,1
32,7,16,75,1
76,10,23,54,1
5,63,41,23,1
68,79,19,98,1
47,88,78,51,1
17,11,61,89,1
42,44,31,53,1
31,66,22,17,1
83,20,42,91,1
40,90,35,86,1
10,77,48,87,1
74,75,43,98,1
4,35,61,95,1
24,38,98,36,1
27,66,70,25,1
11,14,39,71,1
88,87,29,94,1
94,50,50,87,1
81,40,76,73,1
59,59,24,80,1
8,47,65,80,1
50,57,93,75,1
1,2,6,9,1
1,2,6,6,1
11,84,30,72,1
1,2,6,5,2
1,2,6,2,2
1,2,6,3,1
1,2,6,0,2
74,13,73,93,1
88,67,97,23,1
86,28,71,66,1
34,6,39,25,1
12,99,94,50,1
88,90,32,15,1
94,58,66,61,1
83,44,10,24,1
93,27,20,38,1
99,29,18,81,1
69,47,60,71,1
85,13,40,62,1
68,9,30,78,1
86,40,69,11,1
99,43,95,57,1
29,58,77,55,1
46,46,32,80,1
44,12,82,70,1
98,63,90,11,1
66,43,19,45,1
99,18,71,51,1
47,88,99,91,1
13,27,32,58,1
80,74,67,90,1
35,20,76,86,1
93,41,55,90,1
69,52,19,37,1
70,78,15,61,1
22,82,54,12,1
23,32,44,61,1
64,32,89,24,1
54,77,69,13,1
37,43,75,79,1
42,65,24,32,1
67,89,75,97,1
24,49,12,23,1
88,40,22,21,1
60,29,13,28,1
94,91,88,84,1
77,66,48,44,1
67,56,38,11,1
70,93,29,79,1
94,36,72,43,1
56,97,41,28,1
27,40,67,20,1
57,47,63,25,1
30,5,44,97,1
47,84,88,26,1
90,37,29,59,1
67,6,50,45,1
94,8,51,19,1
87,92,85,58,1
15,68,21,24,1
64,86,53,27,1
88,51,35,55,1
81,25,58,86,1
11,71,90,57,1
97,88,8,44,1
25,48,41,74,1
9,12,57,74,1
33,79,39,50,1
83,28,82,38,1
16,35,54,91,1
50,90,80,75,1
51,69,42,31,1
52,72,82,88,1
23,81,39,96,1
98,14,89,18,1
4,35,69,67,1
24,35,61,53,1
40,10,40,25,1
23,77,73,60,1
55,88,53,19,1
59,52,89,21,1
61,81,37,67,1
39,66,36,34,1
82,17,50,38,1
59,91,60,34,1
0,1,1,6,1
92,46,14,76,1
19,83,69,73,1
52,36,77,36,1
35,70,10,43,1
32,66,33,12,1
83,80,97,42,1
95,57,50,96,1
59,48,24,64,1
27,74,44,93,1
46,95,36,88,1
62,63,34,80,1
48,67,44,48,1
71,40,55,35,1
83,99,71,33,1
90,70,57,14,1
19,71,86,23,1
77,26,34,23,1
46,36,37,79,1
35,54,39,62,1
61,95,74,57,1
72,9,11,20,1
84,32,55,58,1
80,73,44,91,1
95,63,43,98,1
30,27,75,38,1
57,25,14,17,1
13,82,24,14,1
60,60,81,27,1
29,86,93,59,1
90,16,58,78,1
33,7,70,30,1
44,82,79,89,1
32,89,27,45,1
44,78,20,18,1
38,73,72,58,1
24,49,39,41,1
31,44,26,60,1
56,62,52,34,1
25,56,75,40,1
33,66,97,27,1
55,64,71,68,1
43,24,58,88,1
23,51,84,11,1
83,49,56,44,1
71,55,11,43,1
3,16,61,70,1
71,33,26,76,1
19,71,69,81,1
98,32,42,67,1
59,75,14,88,1
1,1,4,9,1
1,1,4,8,1
1,1,4,5,2
1,1,4,4,2
1,1,4,2,2
1,1,4,1,1
87,41,85,57,1
8,64,82,34,1
11,78,99,63,1
40,31,36,12,1
33,36,20,78,1
63,37,8,44,1
64,17,67,80,1
26,84,30,70,1
9,24,8,47,1
84,35,85,17,1
58,96,83,67,1
36,68,67,91,1
66,92,34,20,1
94,48,58,84,1
4,62,8,21,1
45,45,9,53,1
56,17,9,41,1
84,50,92,46,1
33,67,47,57,1
53,89,35,58,1
25,40,24,93,1
49,25,87,54,1
44,79,54,75,1
40,71,10,97,1
17,71,30,94,1
20,47,54,95,1
29,68,55,21,1
42,10,76,22,1
49,93,61,65,1
26,22,21,50,1
12,31,34,30,1
70,95,71,30,1
44,30,57,76,1
89,70,44,60,1
72,57,68,53,1
62,98,82,79,1
78,43,9,84,1
54,9,66,69,1
61,25,52,74,1
96,76,11,22,1
56,74,54,16,1
55,44,64,69,1
39,14,41,90,1
16,54,48,19,1
35,8,91,13,1
41,23,50,50,1
0,0,7,9,1
99,79,16,91,1
89,6,42,33,1
85,47,44,66,1
46,6,16,74,1
51,78,37,16,1
0,2,6,3,1
0,2,6,2,1
0,2,6,1,3
0,2,6,0,1
58,96,35,68,1
69,76,81,35,1
99,97,65,28,1
50,80,30,77,1
72,61,18,62,1
97,8,25,80,1
96,91,79,48,1
84,75,25,48,1
56,52,28,48,1
64,89,51,82,1
26,41,16,38,1
11,31,36,51,1
23,18,28,75,1
25,20,96,30,1
29,92,12,60,1
52,65,74,27,1
39,77,78,90,1
74,6,68,83,1
96,97,64,54,1
91,14,83,52,1
87,41,26,29,1
25,18,49,14,1
0,1,7,0,1
0,1,7,2,1
0,1,7,9,1
70,91,88,96,1
43,20,12,57,1
26,75,46,34,1
99,61,50,22,1
49,55,14,79,1
91,40,19,75,1
41,77,17,96,1
96,72,8,87,1
77,97,29,86,1
99,8,65,49,1
16,53,15,98,1
31,99,95,45,1
30,76,88,53,1
49,17,48,61,1
48,62,15,50,1
82,44,96,17,1
32,90,35,44,1
37,25,59,64,1
69,8,91,98,1
80,76,21,29,1
10,20,89,35,1
87,83,65,32,1
84,46,17,36,1
60,86,51,62,1
77,44,62,43,1
80,50,60,74,1
49,29,97,28,1
85,19,65,27,1
97,7,61,80,1
7,77,81,79,1
43,97,22,38,1
45,18,97,57,1
82,59,61,40,1
6,58,54,95,1
41,18,32,54,1
98,97,30,97,1
92,56,51,61,1
52,25,68,88,1
2,3,4,9,2
2,3,4,6,1
2,3,4,3,2
28,6,25,11,1
40,86,81,53,1
27,67,40,56,1
35,9,55,86,1
72,52,59,83,1
34,81,34,14,1
88,14,40,83,1
71,90,91,24,1
88,98,97,84,1
73,33,12,41,1
49,75,99,53,1
62,37,59,89,1
51,74,96,22,1
94,19,26,40,1
53,77,86,21,1
55,34,65,85,1
72,91,41,81,1
34,69,59,55,1
84,37,63,51,1
17,56,81,91,1
12,63,62,92,1
62,58,79,84,1
20,8,66,94,1
82,73,54,55,1
87,39,32,77,1
16,28,54,26,1
60,70,11,33,1
64,32,25,63,1
57,93,15,28,1
58,81,56,91,1
76,74,65,19,1
37,76,87,88,1
50,32,27,57,1
33,81,22,33,1
51,76,18,81,1
79,22,55,41,1
97,76,62,23,1
69,78,70,91,1
44,77,11,32,1
59,9,67,51,1
67,14,25,67,1
91,34,42,19,1
73,39,57,93,1
47,40,42,50,1
34,70,30,11,1
81,30,34,14,1
49,16,93,80,1
78,33,27,29,1
9,74,62,79,1
18,90,95,78,1
40,28,46,59,1
52,82,18,62,1
77,42,31,74,1
86,49,96,51,1
10,85,91,83,1
40,5,28,28,1
62,95,98,22,1
99,95,81,99,1
31,45,50,62,1
28,43,99,29,1
62,43,49,18,1
56,91,12,20,1
20,45,19,46,1
83,7,58,60,1
53,46,58,93,1
65,6,46,83,1
60,44,98,87,1
26,73,36,62,1
50,82,52,26,1
34,85,30,68,1
76,43,77,19,1
36,64,83,32,1
61,13,98,98,1
81,57,22,15,1
51,48,93,77,1
7,19,72,35,1
11,23,45,14,1
38,7,78,60,1
46,11,99,50,1
79,29,33,40,1
63,22,57,43,1
11,76,56,52,1
17,67,62,66,1
60,93,23,96,1
70,8,22,51,1
79,72,29,59,1
44,84,26,85,1
99,67,27,92,1
56,53,19,36,1
60,7,9,29,1
58,95,19,98,1
35,28,49,12,1
53,25,25,65,1
20,17,85,81,1
54,91,79,15,1
88,88,96,20,1
19,36,95,90,1
88,93,15,61,1
79,89,70,19,1
33,80,40,12,1
70,26,80,41,1
33,55,20,68,1
98,32,91,13,1
38,54,20,98,1
93,18,66,88,1
29,42,37,20,1
39,65,61,47,1
66,54,55,96,1
95,61,86,87,1
23,30,20,42,1
70,75,13,93,1
74,88,28,11,1
26,69,58,56,1
24,80,63,83,1
8,96,98,29,1
88,12,74,96,1
22,98,57,19,1
43,85,56,29,1
78,66,22,25,1
44,51,59,82,1
6,37,22,59,1
88,23,65,41,1
69,83,26,85,1
24,85,96,67,1
47,88,64,54,1
12,15,91,83,1
40,94,12,96,1
85,67,64,67,1
91,89,44,17,1
84,26,53,37,1
15,58,81,23,1
87,78,49,38,1
1,4,6,5,2
56,60,53,53,1
30,62,67,70,1
58,35,19,72,1
44,6,27,18,1
28,96,87,17,1
66,84,38,25,1
42,27,59,11,1
29,35,13,85,1
79,30,82,75,1
85,58,98,96,1
46,79,81,59,1
92,21,39,77,1
92,24,67,24,1
60,29,85,85,1
78,91,57,30,1
95,38,88,86,1
2,2,4,8,2
66,32,18,45,1
60,54,33,34,1
14,74,63,18,1
2,2,4,3,1
93,48,16,70,1
2,2,4,0,1
22,30,11,56,1
62,44,42,17,1
20,98,12,48,1
27,32,86,74,1
52,99,58,55,1
94,93,19,90,1
59,21,50,94,1
39,7,35,25,1
60,69,28,65,1
38,56,85,61,1
21,30,8,21,1
81,47,70,16,1
73,11,64,45,1
93,74,93,38,1
74,67,94,48,1
82,50,94,63,1
88,35,94,68,1
28,66,92,74,1
43,24,39,12,1
94,46,49,38,1
36,76,20,69,1
53,29,39,30,1
65,66,50,23,1
19,51,62,26,1
13,14,60,81,1
97,31,79,47,1
19,38,13,14,1
11,21,85,30,1
20,58,17,12,1
79,60,61,66,1
84,98,87,91,1
40,36,17,30,1
54,91,20,99,1
52,23,71,58,1
78,56,77,44,1
35,11,48,73,1
66,44,10,77,1
2,2,0,7,1
50,73,22,60,1
77,11,83,95,1
50,71,43,32,1
55,61,29,13,1
72,52,84,39,1
23,22,9,55,1
52,87,88,55,1
40,48,31,43,1
9,70,33,98,1
7,21,39,21,1
64,31,56,91,1
71,5,15,53,1
50,92,99,90,1
62,32,78,69,1
34,99,87,25,1
68,46,72,58,1
41,24,27,48,1
94,83,29,46,1
31,60,75,54,1
39,35,78,54,1
35,60,38,64,1
28,39,11,60,1
81,92,58,27,1
97,94,80,97,1
18,86,69,82,1
33,45,13,88,1
65,37,91,62,1
75,13,73,30,1
73,30,40,67,1
90,74,17,39,1
93,99,86,55,1
30,5,14,18,1
45,32,38,20,1
26,18,58,78,1
92,57,39,16,1
77,65,60,26,1
17,99,66,79,1
92,61,23,55,1
22,34,73,97,1
90,5,18,77,1
26,94,29,22,1
81,43,29,80,1
15,14,49,66,1
31,38,36,41,1
11,93,57,85,1
37,8,24,50,1
11,87,97,49,1
26,6,39,99,1
80,68,23,85,1
1,1,1,6,1
1,1,1,4,1
1,1,1,5,1
1,1,1,8,2
88,90,68,26,1
35,95,57,64,1
88,98,62,93,1
67,6,44,75,1
73,80,79,93,1
92,96,73,89,1
46,36,46,66,1
62,15,61,52,1
39,82,50,47,1
90,18,58,62,1
52,64,87,79,1
67,17,60,25,1
70,19,41,76,1
85,55,87,19,1
46,43,45,88,1
91,82,40,97,1
73,78,48,38,1
66,64,81,23,1
54,27,35,80,1
56,89,58,33,1
47,57,27,83,1
29,54,93,68,1
85,66,86,38,1
75,55,65,48,1
81,44,63,81,1
29,31,92,84,1
42,24,62,49,1
38,8,90,21,1
18,47,94,18,1
89,6,8,42,1
